epoch,iso,id_hex,extended,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1756483008.204225,2025-08-29T16:56:48,0000170A,1,8,255,255,232,145,0,0,185,139
1756483008.204502,2025-08-29T16:56:48,00001714,1,8,255,255,232,145,0,0,185,139
1756483008.204755,2025-08-29T16:56:48,000000D2,0,8,0,0,0,0,10,0,0,0
1756483008.205006,2025-08-29T16:56:48,00000610,0,8,0,0,0,0,0,0,0,0
1756483008.205419,2025-08-29T16:56:48,00000030,0,4,0,0,192,105,,,,
1756483008.212508,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.212681,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.212911,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.214316,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.214546,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.214803,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.215336,2025-08-29T16:56:48,00000030,0,4,0,0,192,106,,,,
1756483008.218278,2025-08-29T16:56:48,0000000A,1,8,0,0,0,4,0,0,1,245
1756483008.218564,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,49,255,255,254,157
1756483008.218855,2025-08-29T16:56:48,0000100A,1,8,1,10,0,243,0,0,0,0
1756483008.222384,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.222669,2025-08-29T16:56:48,00000E14,1,8,255,255,254,78,0,0,0,18
1756483008.222979,2025-08-29T16:56:48,00001014,1,8,1,5,0,226,0,0,0,0
1756483008.223192,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.223419,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.223652,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.225355,2025-08-29T16:56:48,00000030,0,4,0,0,192,107,,,,
1756483008.232435,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.232673,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.232895,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.234310,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.234558,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.234808,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.235355,2025-08-29T16:56:48,00000030,0,4,0,0,192,108,,,,
1756483008.238272,2025-08-29T16:56:48,0000000A,1,8,0,0,0,4,0,0,1,245
1756483008.238567,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,40,255,255,254,138
1756483008.238868,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.240034,2025-08-29T16:56:48,00000500,0,8,240,100,0,20,0,0,255,255
1756483008.242399,2025-08-29T16:56:48,00000014,1,8,0,0,255,253,0,0,1,239
1756483008.242677,2025-08-29T16:56:48,00000E14,1,8,255,255,254,110,0,0,0,4
1756483008.242962,2025-08-29T16:56:48,00001014,1,8,1,5,0,226,0,0,0,0
1756483008.243203,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.243426,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.243635,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.244319,2025-08-29T16:56:48,00000780,0,2,72,213,,,,,,
1756483008.245359,2025-08-29T16:56:48,00000030,0,4,0,0,192,109,,,,
1756483008.252515,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.252693,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.252919,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.253187,2025-08-29T16:56:48,0000170A,1,8,255,255,232,145,0,0,185,139
1756483008.253510,2025-08-29T16:56:48,00001714,1,8,255,255,232,145,0,0,185,139
1756483008.253733,2025-08-29T16:56:48,000000D2,0,8,0,0,0,0,10,0,0,0
1756483008.253967,2025-08-29T16:56:48,000005FF,0,8,100,100,0,0,0,0,17,100
1756483008.254218,2025-08-29T16:56:48,00000620,0,8,0,0,0,0,232,46,0,0
1756483008.254511,2025-08-29T16:56:48,00000618,0,8,0,0,10,0,0,0,0,0
1756483008.254734,2025-08-29T16:56:48,00000600,0,8,0,0,0,0,0,0,0,0
1756483008.254862,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.255109,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.255360,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.255512,2025-08-29T16:56:48,00000030,0,4,0,0,192,110,,,,
1756483008.258275,2025-08-29T16:56:48,0000000A,1,8,0,0,255,252,0,0,1,245
1756483008.258570,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,50,255,255,254,153
1756483008.258859,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.262421,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.262672,2025-08-29T16:56:48,00000E14,1,8,255,255,254,99,0,0,0,10
1756483008.262988,2025-08-29T16:56:48,00001014,1,8,1,5,0,226,0,0,0,0
1756483008.263201,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.263420,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.263650,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.265346,2025-08-29T16:56:48,00000030,0,4,0,0,192,111,,,,
1756483008.272448,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.272669,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.272894,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.274318,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.274555,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.274804,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.275363,2025-08-29T16:56:48,00000030,0,4,0,0,192,112,,,,
1756483008.278303,2025-08-29T16:56:48,0000000A,1,8,0,0,0,3,0,0,1,245
1756483008.278571,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,58,255,255,254,173
1756483008.278852,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.279144,2025-08-29T16:56:48,00003A0A,1,8,5,191,12,167,5,191,0,0
1756483008.282414,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.282685,2025-08-29T16:56:48,00000E14,1,8,255,255,254,84,0,0,0,4
1756483008.282994,2025-08-29T16:56:48,00001014,1,8,1,5,0,226,0,0,0,0
1756483008.283204,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.283434,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.283659,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.285357,2025-08-29T16:56:48,00000030,0,4,0,0,192,113,,,,
1756483008.290040,2025-08-29T16:56:48,00000500,0,8,240,100,0,20,0,0,255,255
1756483008.292523,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.292686,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.292916,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.294396,2025-08-29T16:56:48,00000780,0,2,73,213,,,,,,
1756483008.294526,2025-08-29T16:56:48,00000167,0,3,127,48,0,,,,,
1756483008.294666,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.294870,2025-08-29T16:56:48,00000040,0,6,10,0,2,3,0,0,,
1756483008.295001,2025-08-29T16:56:48,000003B6,0,1,0,,,,,,,
1756483008.295146,2025-08-29T16:56:48,000003B5,0,2,0,0,,,,,,
1756483008.295369,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.295617,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.295791,2025-08-29T16:56:48,00000030,0,4,0,0,192,114,,,,
1756483008.298274,2025-08-29T16:56:48,0000000A,1,8,0,0,255,253,0,0,1,245
1756483008.298558,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,60,255,255,254,178
1756483008.298847,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.302399,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.302684,2025-08-29T16:56:48,00000E14,1,8,255,255,254,84,0,0,0,4
1756483008.302977,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.303255,2025-08-29T16:56:48,00003A14,1,8,5,147,12,154,5,147,0,0
1756483008.303520,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.303712,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.303943,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.304213,2025-08-29T16:56:48,0000170A,1,8,255,255,232,145,0,0,185,139
1756483008.304523,2025-08-29T16:56:48,00001714,1,8,255,255,232,145,0,0,185,139
1756483008.304756,2025-08-29T16:56:48,000000D2,0,8,0,0,0,0,10,0,0,0
1756483008.305008,2025-08-29T16:56:48,00000610,0,8,0,0,0,0,0,0,0,0
1756483008.305417,2025-08-29T16:56:48,00000030,0,4,0,0,192,115,,,,
1756483008.312525,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.312689,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.312900,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.314314,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.314561,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.314811,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.315343,2025-08-29T16:56:48,00000030,0,4,0,0,192,116,,,,
1756483008.318285,2025-08-29T16:56:48,0000000A,1,8,0,0,0,3,0,0,1,245
1756483008.318571,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,42,255,255,254,156
1756483008.318870,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.322390,2025-08-29T16:56:48,00000014,1,8,0,0,255,253,0,0,1,239
1756483008.322697,2025-08-29T16:56:48,00000E14,1,8,255,255,254,106,255,255,255,255
1756483008.322979,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.323209,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.323440,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.323658,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.325344,2025-08-29T16:56:48,00000030,0,4,0,0,192,117,,,,
1756483008.332454,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.332681,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.332904,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.334319,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.334565,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.334795,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.335348,2025-08-29T16:56:48,00000030,0,4,0,0,192,118,,,,
1756483008.338280,2025-08-29T16:56:48,0000000A,1,8,0,0,0,4,0,0,1,245
1756483008.338566,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,63,255,255,254,195
1756483008.338846,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.340029,2025-08-29T16:56:48,00000500,0,8,240,100,0,20,0,0,255,255
1756483008.342406,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.342685,2025-08-29T16:56:48,00000E14,1,8,255,255,254,87,0,0,0,5
1756483008.342970,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.343213,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.343441,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.343654,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.344329,2025-08-29T16:56:48,00000780,0,2,74,213,,,,,,
1756483008.345350,2025-08-29T16:56:48,00000030,0,4,0,0,192,119,,,,
1756483008.352458,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.352708,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.352928,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.353205,2025-08-29T16:56:48,0000170A,1,8,255,255,232,145,0,0,185,139
1756483008.353531,2025-08-29T16:56:48,00001714,1,8,255,255,232,145,0,0,185,139
1756483008.353732,2025-08-29T16:56:48,000000D2,0,8,0,0,0,0,10,0,0,0
1756483008.353965,2025-08-29T16:56:48,000005FF,0,8,100,100,0,0,0,0,17,100
1756483008.354226,2025-08-29T16:56:48,00000620,0,8,0,0,0,0,232,46,0,0
1756483008.354532,2025-08-29T16:56:48,00000618,0,8,0,0,10,0,0,0,0,0
1756483008.354735,2025-08-29T16:56:48,00000600,0,8,0,0,0,0,0,0,0,0
1756483008.354861,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.355100,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.355338,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.355531,2025-08-29T16:56:48,00000030,0,4,0,0,192,120,,,,
1756483008.358281,2025-08-29T16:56:48,0000000A,1,8,0,0,255,252,0,0,1,245
1756483008.358559,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,53,255,255,254,158
1756483008.358841,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.362410,2025-08-29T16:56:48,00000014,1,8,0,0,255,252,0,0,1,239
1756483008.362694,2025-08-29T16:56:48,00000E14,1,8,255,255,254,74,0,0,0,9
1756483008.362984,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.363207,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.363427,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.363664,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.365389,2025-08-29T16:56:48,00000030,0,4,0,0,192,121,,,,
1756483008.372475,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.372682,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.372896,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.374317,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.374563,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.374806,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.375359,2025-08-29T16:56:48,00000030,0,4,0,0,192,122,,,,
1756483008.378296,2025-08-29T16:56:48,0000000A,1,8,0,0,255,253,0,0,1,245
1756483008.378574,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,52,255,255,254,151
1756483008.378857,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.379139,2025-08-29T16:56:48,00003A0A,1,8,5,194,12,170,5,194,0,0
1756483008.382449,2025-08-29T16:56:48,00000014,1,8,0,0,255,253,0,0,1,239
1756483008.382705,2025-08-29T16:56:48,00000E14,1,8,255,255,254,85,0,0,0,3
1756483008.382992,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.383217,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.383457,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.383667,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.385383,2025-08-29T16:56:48,00000030,0,4,0,0,192,123,,,,
1756483008.390083,2025-08-29T16:56:48,00000500,0,8,240,100,0,20,0,0,255,255
1756483008.390304,2025-08-29T16:56:48,00000506,0,8,244,1,55,255,136,1,76,2
1756483008.392585,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.392705,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.392940,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.394435,2025-08-29T16:56:48,00000780,0,2,75,213,,,,,,
1756483008.394539,2025-08-29T16:56:48,00000167,0,3,127,48,0,,,,,
1756483008.394680,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.394892,2025-08-29T16:56:48,00000040,0,6,10,0,2,3,0,0,,
1756483008.394997,2025-08-29T16:56:48,000003B6,0,1,0,,,,,,,
1756483008.395144,2025-08-29T16:56:48,000003B5,0,2,0,0,,,,,,
1756483008.395390,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.395640,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.395803,2025-08-29T16:56:48,00000030,0,4,0,0,192,124,,,,
1756483008.398313,2025-08-29T16:56:48,0000000A,1,8,0,0,0,3,0,0,1,245
1756483008.398577,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,47,255,255,254,154
1756483008.398865,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.402446,2025-08-29T16:56:48,00000014,1,8,0,0,255,252,0,0,1,239
1756483008.402696,2025-08-29T16:56:48,00000E14,1,8,255,255,254,82,0,0,0,19
1756483008.403002,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.403277,2025-08-29T16:56:48,00003A14,1,8,5,147,12,151,5,147,0,0
1756483008.403559,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.403732,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.403941,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.404229,2025-08-29T16:56:48,0000170A,1,8,255,255,232,145,0,0,185,139
1756483008.404549,2025-08-29T16:56:48,00001714,1,8,255,255,232,145,0,0,185,139
1756483008.404767,2025-08-29T16:56:48,000000D2,0,8,0,0,0,0,10,0,0,0
1756483008.405021,2025-08-29T16:56:48,00000610,0,8,0,0,0,0,0,0,0,0
1756483008.405452,2025-08-29T16:56:48,00000030,0,4,0,0,192,125,,,,
1756483008.412515,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.412698,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.412957,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.414345,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.414568,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.414807,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.415390,2025-08-29T16:56:48,00000030,0,4,0,0,192,126,,,,
1756483008.418314,2025-08-29T16:56:48,0000000A,1,8,0,0,0,4,0,0,1,245
1756483008.418579,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,52,255,255,254,165
1756483008.418856,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.422465,2025-08-29T16:56:48,00000014,1,8,0,0,255,252,0,0,1,239
1756483008.422701,2025-08-29T16:56:48,00000E14,1,8,255,255,254,85,0,0,0,4
1756483008.423009,2025-08-29T16:56:48,00001014,1,8,1,5,0,226,0,0,0,0
1756483008.423225,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.423446,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.423680,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.425392,2025-08-29T16:56:48,00000030,0,4,0,0,192,127,,,,
1756483008.432497,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.432681,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.432905,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.434325,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.434562,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.434806,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.435365,2025-08-29T16:56:48,00000030,0,4,0,0,192,128,,,,
1756483008.438272,2025-08-29T16:56:48,0000000A,1,8,0,0,255,252,0,0,1,245
1756483008.438564,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,44,255,255,254,163
1756483008.438846,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.440047,2025-08-29T16:56:48,00000500,0,8,240,100,0,20,0,0,255,255
1756483008.442409,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.442698,2025-08-29T16:56:48,00000E14,1,8,255,255,254,89,0,0,0,6
1756483008.442991,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.443211,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.443433,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.443670,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.444336,2025-08-29T16:56:48,00000780,0,2,76,213,,,,,,
1756483008.445367,2025-08-29T16:56:48,00000030,0,4,0,0,192,129,,,,
1756483008.452454,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.452693,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.452928,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.453204,2025-08-29T16:56:48,0000170A,1,8,255,255,232,145,0,0,185,139
1756483008.453549,2025-08-29T16:56:48,00001714,1,8,255,255,232,145,0,0,185,139
1756483008.453744,2025-08-29T16:56:48,000000D2,0,8,0,0,0,0,10,0,0,0
1756483008.453984,2025-08-29T16:56:48,000005FF,0,8,100,100,0,0,0,0,17,100
1756483008.454224,2025-08-29T16:56:48,00000620,0,8,0,0,0,0,232,46,0,0
1756483008.454474,2025-08-29T16:56:48,00000618,0,8,0,0,10,0,0,0,0,0
1756483008.454733,2025-08-29T16:56:48,00000600,0,8,0,0,0,0,0,0,0,0
1756483008.454866,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.455115,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.455358,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.455550,2025-08-29T16:56:48,00000030,0,4,0,0,192,130,,,,
1756483008.458276,2025-08-29T16:56:48,0000000A,1,8,0,0,0,4,0,0,1,245
1756483008.458557,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,37,255,255,254,145
1756483008.458848,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.462401,2025-08-29T16:56:48,00000014,1,8,0,0,255,252,0,0,1,239
1756483008.462706,2025-08-29T16:56:48,00000E14,1,8,255,255,254,80,0,0,0,2
1756483008.462995,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.463230,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.463446,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.463675,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.465352,2025-08-29T16:56:48,00000030,0,4,0,0,192,131,,,,
1756483008.472458,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.472687,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.472911,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.474323,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.474569,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.474804,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.475361,2025-08-29T16:56:48,00000030,0,4,0,0,192,132,,,,
1756483008.478280,2025-08-29T16:56:48,0000000A,1,8,0,0,0,4,0,0,1,245
1756483008.478561,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,45,255,255,254,149
1756483008.478850,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.479154,2025-08-29T16:56:48,00003A0A,1,8,5,191,12,167,5,191,0,0
1756483008.482443,2025-08-29T16:56:48,00000014,1,8,0,0,0,3,0,0,1,239
1756483008.482703,2025-08-29T16:56:48,00000E14,1,8,255,255,254,92,0,0,0,5
1756483008.482999,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.483230,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.483451,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.483668,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.485360,2025-08-29T16:56:48,00000030,0,4,0,0,192,133,,,,
1756483008.490052,2025-08-29T16:56:48,00000500,0,8,240,100,0,20,0,0,255,255
1756483008.492475,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.492702,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.492931,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
1756483008.494386,2025-08-29T16:56:48,00000780,0,2,77,213,,,,,,
1756483008.494557,2025-08-29T16:56:48,00000167,0,3,127,48,0,,,,,
1756483008.494679,2025-08-29T16:56:48,000003B4,0,2,0,0,,,,,,
1756483008.494891,2025-08-29T16:56:48,00000040,0,6,10,0,2,3,0,0,,
1756483008.495010,2025-08-29T16:56:48,000003B6,0,1,0,,,,,,,
1756483008.495129,2025-08-29T16:56:48,000003B5,0,2,0,0,,,,,,
1756483008.495378,2025-08-29T16:56:48,00000157,0,8,160,15,0,3,1,18,0,0
1756483008.495635,2025-08-29T16:56:48,00000158,0,8,0,0,0,0,0,0,0,0
1756483008.495790,2025-08-29T16:56:48,00000030,0,4,0,0,192,134,,,,
1756483008.498294,2025-08-29T16:56:48,0000000A,1,8,0,0,255,252,0,0,1,245
1756483008.498559,2025-08-29T16:56:48,00000E0A,1,8,255,255,255,52,255,255,254,150
1756483008.498847,2025-08-29T16:56:48,0000100A,1,8,1,10,0,244,0,0,0,0
1756483008.502423,2025-08-29T16:56:48,00000014,1,8,0,0,255,252,0,0,1,239
1756483008.502708,2025-08-29T16:56:48,00000E14,1,8,255,255,254,90,0,0,0,12
1756483008.503002,2025-08-29T16:56:48,00001014,1,8,1,5,0,225,0,0,0,0
1756483008.503282,2025-08-29T16:56:48,00003A14,1,8,5,145,12,152,5,145,0,0
1756483008.503559,2025-08-29T16:56:48,00000038,0,7,140,0,0,248,255,0,0,
1756483008.503723,2025-08-29T16:56:48,0000020A,1,4,0,0,1,243,,,,
1756483008.503944,2025-08-29T16:56:48,00000214,1,4,0,0,1,243,,,,
